"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","緑ケ丘","長町南","30分～60分",9500000,95,"不整形",9.5,80,"1992年","木造","共同住宅","その他","北東","市道",6,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","緑ケ丘","長町南",28,4500000,220,"ほぼ長方形",14,85,"1972年","木造","共同住宅","住宅","北西","市道",4.5,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","緑ケ丘","長町南","30分～60分",2800000,270,"長方形",14.5,95,"1968年","木造","住宅","住宅","南西","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","緑ケ丘","長町南",28,6900000,220,"ほぼ長方形",9.5,75,"1973年","木造","住宅","住宅","北西","市道",6,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","向山","愛宕橋",23,41000000,120,"ほぼ長方形",12.6,115,"2023年","ＲＣ","住宅","住宅","北西","市道",4,"２中住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","向山","愛宕橋",24,5500000,115,"不整形",18,110,"1987年","木造","住宅","その他","南","私道",4,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","向山","愛宕橋",19,10000000,880,"袋地等",,130,"1975年","木造","共同住宅","住宅","北","私道",3.2,"２中住専",60,200,"2025年第1四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","向山","愛宕橋",11,36000000,110,"ほぼ台形",6.8,95,"2025年","木造","住宅","住宅","北","市道",5,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","向山","愛宕橋",6,210000000,380,"不整形",7.5,490,"2025年","木造","共同住宅","その他","南東","市道",10,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","向山","愛宕橋",26,20000000,230,"台形",18,120,"1974年","木造","住宅","住宅","北東","私道",4,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","茂庭","長町南","1H30～2H",13000000,190,"ほぼ長方形",14,110,"1992年","木造","住宅","住宅","北東","私道",6,"準工業",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","商業地","04104","宮城県","仙台市太白区","茂庭","長町南","1H30～2H",200000000,1500,"ほぼ整形","50.0m以上",200,"2022年","軽量鉄骨造","店舗","店舗","北東","国道",24,"準工業",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","茂庭","長町南","1H30～2H",53000000,1300,"ほぼ整形",45,430,"1992年","軽量鉄骨造","事務所、作業場","事務所","南","道路",4,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","茂庭","長町南","1H30～2H",46000000,170,"ほぼ台形",13,,,,,"住宅","北","市道",6,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","茂庭","長町南","1H30～2H",5000000,540,"不整形",10.2,,"1973年","木造","住宅",,"南","市道",7,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","茂庭台","仙台","2H～",20000000,270,"ほぼ正方形",17,135,"1988年","木造","事務所","店舗","東","市道",12,"近隣商業",80,300,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","茂庭台","仙台","2H～",18000000,250,"正方形",15.6,150,"1983年","木造","住宅","住宅","北西","市道",6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","茂庭台","仙台","2H～",17000000,220,"長方形",13.6,135,"1989年","木造","住宅","住宅","北東","市道",12,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山香澄町","八木山動物公園",28,3300000,160,"ほぼ長方形",10.4,125,"1984年","木造","共同住宅","住宅","東","市道",5,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山東","八木山動物公園",15,22000000,230,"長方形",12.8,125,"1972年","軽量鉄骨造","住宅","住宅","北東","市道",6,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山東","八木山動物公園",18,10000000,400,"長方形",17,180,"1964年","木造","住宅","住宅","西","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山東","八木山動物公園",16,18000000,280,"ほぼ長方形",17,105,"1973年","軽量鉄骨造","住宅","住宅","北","市道",8,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山本町","八木山動物公園",3,65000000,450,"ほぼ台形",24.5,240,"2016年","木造","共同住宅","住宅","北西","市道",8,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山本町","八木山動物公園",3,18000000,310,"長方形",14,120,"1971年","木造","住宅","住宅","南東","市道",6,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山本町","八木山動物公園",9,16000000,145,"長方形",9,115,"1996年",,"共同住宅","住宅","東","市道",6,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山緑町","愛宕橋","30分～60分",33000000,240,"長方形",11,210,"2006年","木造","共同住宅","住宅","西","道路",5,"２中住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山南","八木山動物公園",18,20000000,340,"長方形",13,240,"1996年","木造","共同住宅","その他","南西","市道",6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山南","八木山動物公園",19,26000000,185,"ほぼ長方形",15,105,"2013年","木造","住宅","住宅","北東","市道",6,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山南","八木山動物公園",14,53000000,170,"ほぼ長方形",13.5,95,"2023年","軽量鉄骨造","住宅","住宅","南西","市道",6,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八木山弥生町","愛宕橋","30分～60分",3500000,250,"長方形",13,80,"1967年","木造","住宅","住宅","南東","私道",4,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","柳生","南仙台",16,270000000,"2,000㎡以上","ほぼ長方形",45,1700,"1990年","ＲＣ","その他","店舗","東","市道",12,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","柳生","南仙台",25,36000000,260,"ほぼ整形",11.5,60,"1973年","木造","住宅",,"南東","市道",6,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","柳生","南仙台",25,47000000,180,"ほぼ正方形",13,110,"2025年",,,"住宅","南","道路",4,"調整区域",60,100,"2024年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","山田自由ケ丘","八木山動物公園","30分～60分",25000000,175,"長方形",8.8,105,"2024年","木造","住宅","住宅","北","市道",6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","山田本町","長町南","1H～1H30",48000000,240,"不整形",12.5,115,"2022年",,,"住宅","西","市道",6,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","若葉町","八木山動物公園",15,17000000,135,"長方形",11,105,"2003年","木造","住宅","住宅","北東","市道",4,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","若葉町","八木山動物公園",15,13000000,220,"長方形",12.5,115,"1973年","木造","住宅","住宅","北東","市道",4,"１低住専",50,80,"2024年第4四半期",
